file_name,sinhala_transcript,sinhala_transcript_with_code_switch
Download (578).wav,"ලොක් කරලා තියෙන්නේ. ලැප්ටොප් එකේ කිසි ප්‍රශ්නයක් නෑ, ලැප්ටොප් එක තාමත් ෆාස්ට් විදිහට තමා වැඩ කරන්නේ. කසුන් ලක්ෂ දෙකක් පේ කරලා තමා මෙන්න මේ ලැප්ටොප් එක ගත්තේ. එයා ගත්තට පස්සෙත් ඒ සර්විසස් ටික යූස් කරන්න","ලොක් කරලා තියෙන්නේ. ලැප්ටොප් එකේ කිසි ප්‍රශ්නයක් නෑ, ලැප්ටොප් එක තාමත් fast විදිහට තමා වැඩ කරන්නේ. කසුන් ලක්ෂ දෙකක් pay කරලා තමා මෙන්න මේ ලැප්ටොප් එක ගත්තේ. එයා ගත්තට පස්සෙත් ඒ services ටික use කරන්න"
Download (579).wav,"කරන්න එයා තවත් මාසෙන් මාසෙට ගෙවන්න සිද්ධ වෙනවා. සෝ සබ්ස්ක්‍රිප්ෂන් පේ කරන්නේ නැතුව දාගන්න පුළුවන් මෙතඩ්ස් තියෙනවා, හැබැයි ඒවා අනෙතිකල් මෙතඩ්ස්. ඒවා ගැන අපි මෙතන කතා කරන්නේ නැතුව ඉමු. සෝ 2025, 2026 ඉඳන්","කරන්න එයා තවත් මාසෙන් මාසෙට ගෙවන්න සිද්ධ වෙනවා. So subscription pay කරන්නේ නැතුව දාගන්න පුළුවන් methods තියෙනවා, හැබැයි ඒවා unethical methods. ඒවා ගැන අපි මෙතන කතා කරන්නේ නැතුව ඉමු. So 2025, 2026 ඉඳන්,"
Download (580).wav,"ඉඳන් වින්ඩෝස් මෙන්න මෙහෙම තමා පර්ෆෝම් කරන්නේ. ඇන්ඩ් වින්ඩෝස් යූස් කරන සමහර කට්ටියම මේවා හරියට රියලයිස් කරන්නේ නෑ. ඔයාලා හිස්ටරි එක අරන් බැලුවොත් එහෙම, 1990 ඉඳන් 2000 වෙනකන් වින්ඩෝස් තමා ලෝකේ","ඉඳන් Windows මෙන්න මෙහෙම තමා perform කරන්නේ. And Windows use කරන සමහර කට්ටියම මේවා හරියට realize කරන්නේ නෑ. ඔයාලා history එක අරන් බැලුවොත් එහෙම, 1990 ඉඳන් 2000 වෙනකන් Windows තමා ලෝකේ."
Download (581).wav,"ලෝකෙම තියෙන කොම්පියුටර්ස් වල 90% ඔෆ් ද කොම්පියුටර්ස් වල වැඩ කරේ. ගොඩක් ගවර්න්මන්ට් ඔෆිසර්ස්, ස්කූල්ස්, යුනිවර්සිටීස් හැමතැනම ඔයාට වින්ඩෝස් ඔපරේටිංග් සිස්ටම් එක තමා බලාගන්න පුළුවන්.","ලෝකෙම තියෙන computers වල 90% of the computers වල වැඩ කරේ. ගොඩක් government officers, schools, universities හැමතැනම ඔයාට Windows operating system එක තමා බලාගන්න පුළුවන්."
Download (582).wav,"මේ වීඩියෝ එක බලන් ඉන්න ඔයාලගෙත් පළවෙනි ඔපරේටිංග් සිස්ටම් එක සමහර වෙලාවට වින්ඩෝස් තමා වෙන්න ඇති. මේකට රීසන් එක මොකක්ද කියලා බැලුවොත් එහෙම, වින්ඩෝස් ඒ දවස්වල හරිම සිම්පල්. ඔයා ජස්ට් පී.සී. එකක් ගත්තා","මේ වීඩියෝ එක බලන් ඉන්න ඔයාලගෙත් පළවෙනි operating system එක සමහර වෙලාවට Windows තමා වෙන්න ඇති. මේකට reason එක මොකක්ද කියලා බැලුවොත් එහෙම, Windows ඒ දවස්වල හරිම simple. ඔයා just PC එකක් ගත්තා"
Download (583).wav,"ඉන්ස්ටෝල් කරා, ඊට පස්සේ ලේසියෙන්ම යූස් කරන්න පුළුවන්. ඔයාට එකවුන්ට්ස් අවශ්‍ය නෑ, සබ්ස්ක්‍රිප්ෂන් එකක් තිබ්බේ නෑ, ඒ වගේම ක්ලවුඩ් බැකප් රිමයින්ඩර්ස් ත් ආවේ නෑ. අපි ඒ දවස්වල වින්ඩෝස් යූස් කරනකොට මයික්‍රොසොෆ්ට්ලත් ඒ","install කරා, ඊට පස්සේ ලේසියෙන්ම use කරන්න පුළුවන්. ඔයාට accounts අවශ්‍ය නෑ, subscription එකක් තිබ්බේ නෑ, ඒ වගේම cloud backup reminders ත් ආවේ නෑ. අපි ඒ දවස්වල Windows use කරනකොට Microsoft ලත් ඒ"
Download (584).wav,ඒ දවස්වල වින්ඩෝස් වලින් සෑහෙන ප්‍රමාණයක් හම්බ කරා. 2006 විතරක් මයික්‍රොසොෆ්ට්ලට මෙන්න මේ වින්ඩෝස් ඔපරේටිංග් සිස්ටම් එක 13 බිලියන ඩොලර්ස් රෙවෙනියු එකක් අරන් දීලා තියෙනවා. බට් ඒවා ඔක්කොම දැන් වෙද්දි,ඒ දවස්වල Windows වලින් සෑහෙන ප්‍රමාණයක් හම්බ කරා. 2006 විතරක් Microsoft ලට මෙන්න මේ Windows operating system එක 13 billion dollars revenue එකක් අරන් දීලා තියෙනවා. But ඒවා ඔක්කොම දැන් වෙද්දි.
Download (585).wav,"දැන් වෙනස් වෙලා තියෙන්නේ. ඔයා දැන් මයික්‍රොසොෆ්ට්ලාගේ රෙවෙනියු එක අරන් බැලුවොත් එහෙම, මෙන්න මේ වින්ඩෝස් ඔපරේටිංග් සිස්ටම් එක එයාලගේ ටෝටල් රෙවෙනියු සිස්ටම් එකෙන් 10% කටත් වඩා අඩුවෙන් තමා රෙවෙනියු එක","දැන් වෙනස් වෙලා තියෙන්නේ. ඔයා දැන් Microsoft ලාගේ revenue එක අරන් බැලුවොත් එහෙම, මෙන්න මේ Windows operating system එක එයාලගේ total revenue system එකෙන් 10% කටත් වඩා අඩුවෙන් තමා revenue එක"
Download (586).wav,රෙවෙනියු එකක් අරන් දෙන්නේ. දැන් වෙනකොට මයික්‍රොසොෆ්ට් එකට ගොඩක්ම රෙවෙනියු අරන් දෙන්නේ ක්ලවුඩ් සර්වර්ස්‍ යි මෙන්න මේ ඒ.අයි. කියන එකයි. ඔයාලා දන්නවා ඇති මයික්‍රොසොෆ්ට් බිලියන ගණන් ඉන්වෙස්ට් කරා මෙන්න මේ ඒ.අයි. එකට. එයාලා ඕපන්ඒ.අයි.,revenue එකක් අරන් දෙන්නේ. දැන් වෙනකොට Microsoft එකට ගොඩක්ම revenue අරන් දෙන්නේ cloud servers යි මෙන්න මේ AI කියන එකයි. ඔයාලා දන්නවා ඇති Microsoft බිලියන ගණන් invest කරා මෙන්න මේ AI එකට. එයාලා OpenAI
Download (587).wav,"ඕපන්ඒ.අයි. කම්පැනි එකට බිලියන ගණන් ඉන්වෙස්ට් කරා මෙන්න මේ ඒ.අයි. ටූල්ස් ඩිවෙලොප් කරන්න. එයාලා මේක ඉන්වෙස්ට් කරපු පළියට එයාලා කෝපයිලට් කියලා එකක් ඉන්ට්‍රොඩියුස් කරලා, ඔයාලගේ වින්ඩෝස් පී.සී. එකේ හැමතැනම දැන් ඒක බලාගන්න පුළුවන්.","OpenAI company එකට බිලියන ගණන් invest කරා මෙන්න මේ AI tools develop කරන්න. එයාලා මේක invest කරපු පළියට එයාලා Copilot කියලා එකක් introduce කරලා, ඔයාලගේ Windows PC එකේ හැමතැනම දැන් ඒක බලාගන්න පුළුවන්"
